"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-06-24",,,,,"5.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-06-25",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-06-26",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-06-27",,,,,"24.9",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-06-28",,,,,"3.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-06-29",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-06-30",,,,,"2.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-01",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-02",,,,,"10.2",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-03",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-04",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-05",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-06",,,,,"10.9",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-07",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-08",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-09",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-10",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-11",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-12",,,,,"1.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-13",,,,,"0.8",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-14",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-15",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-16",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-17",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-18",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-19",,,,,"30.5",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-20",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-21",,,,,"8.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-22",,,,,"1.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-23",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-24",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-25",,,,,"8.4",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-26",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-27",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-28",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-29",,,,,"44.7",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-30",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-07-31",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-01",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-02",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-03",,,,,"8.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-04",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-05",,,,,"11.7",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-06",,,,,"1.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-07",,,,,"7.4",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-08",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-09",,,,,"3.8",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-10",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-11",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-12",,,,,"3.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-13",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-14",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-15",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-16",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-17",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-18",,,,,"1.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-19",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-20",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-21",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-22",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-23",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-24",,,,,"14.2",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-25",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-26",,,,,"1.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-27",,,,,"39.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-28",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-29",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-30",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-08-31",,,,,"16.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-01",,,,,"1.5",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-02",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-03",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-04",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-05",,,,,"0.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-06",,,,,"2.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-07",,,,,"1.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-08",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-09",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-10",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-11",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-12",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-13",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-14",,,,,"60.5",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-15",,,,,"0.8",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-16",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-17",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-18",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-19",,,,,"31.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-20",,,,,"39.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-21",,,,,"12.7",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-22",,,,,"7.4",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-23",,,,,"3.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-24",,,,,"0.0","T,,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-25",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-26",,,,,"11.7",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-27",,,,,"2.0",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-28",,,,,"1.5",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-09-30",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-01",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-02",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-03",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-04",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-05",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-06",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-07",,,,,"4.6",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-08",,,,,"0.8",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-09",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-10",,,,,"2.8",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-11",,,,,"0.0","T,,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-12",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-14",,,,,"46.5",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-15",,,,,"0.5",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-16",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-17",,,,,"0.0",",,N","0.0",",,N",,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-18",,,,,"5.3",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-19",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-20",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-21",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-22",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-23",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-24",,,,,"4.3",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-25",,,,,"0.8",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-26",,,,,"0.5",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-27",,,,,"2.3",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-28",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-29",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-30",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-10-31",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-01",,,,,"0.3",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-02",,,,,"0.3",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-03",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-04",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-05",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-06",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-07",,,,,"21.8",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-08",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-09",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-10",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-11",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-12",,,,,"32.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-13",,,,,"1.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-14",,,,,"0.5",",,N","0.0","T,,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-15",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-16",,,,,"5.6",",,N","53.0",",,N","51.0",",,N",,,"5.6",",,N"
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-17",,,,,"7.1",",,N","25.0",",,N","25.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-18",,,,,"0.0","T,,N","0.0","T,,N","13.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-19",,,,,"0.0",",,N","0.0",",,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-20",,,,,"0.3",",,N","5.0",",,N","13.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-21",,,,,"0.0","T,,N","0.0","T,,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-22",,,,,"0.0",",,N","0.0",",,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-23",,,,,"0.0","T,,N","0.0","T,,N","0.0","T,,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-24",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-25",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-26",,,,,"0.0","T,,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-27",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-28",,,,,"15.5",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-29",,,,,"0.0","T,,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-11-30",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-12-01",,,,,"13.5",",,N","0.0","T,,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-12-02",,,,,"0.0","T,,N","0.0","T,,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-12-03",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-12-04",,,,,"1.3",",,N",,,,,,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-12-05",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
"US1VTCH0047","SOUTH BURLINGTON 2.6 SSW, VT US","44.422105","-73.191145","111.9","2022-12-06",,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,
